gene_name,log2_mod_coefs,log_fdr_adj_p
Glis3,-2.1786872813469116,1.0192583367313472
Pdcd4,-1.3470086380181907,1.317356815184212
Srfbp1,1.5876138355910672,1.1002880739590801
Ralgapb,-1.0316700708811732,1.2159692960637187
Anp32a,1.5399196791627074,1.1309540860128213
Rnf152,1.4655119277622166,7.380836588534439
Ube4b,1.9108389560590178,1.9909879247219422
Pex11a,-3.5613133339185254,1.0198332046172918
Tjp2,1.5871418122778918,1.0740310126111439
Abhd16b,-3.1582396996272903,1.247287340455984
Prune2,1.337780599041612,1.8639910502089254
Kcmf1,1.076997219133464,1.0318359050963453
Kmt2a,-1.2820452252936378,4.161992689009816
Spg7,1.7407403540006343,1.387517309042932
Kdm8,-1.5550058374968998,1.082724403900217
Clic3,1.6356894893083396,1.5606899432082808
Cyb5a,2.2528457004634057,1.0984071879509627
Fxn,2.2684695624775184,3.2127267781780215
Gle1,1.172840247889828,2.2601489899028118
Ginm1,1.3650820421357654,1.5797820603331707
Fbxl8,-1.9489882465989168,1.1919116288312916
Nt5c1a,-1.1710583882641055,3.5654748160657004
Spsb3,-1.9452907742260754,2.4516466305342317
Dnajc25,-2.1861665289311114,1.0381523332037796
Dipk1c,-1.480858914132309,2.3098077397795937
Prkcz,1.0417870747388909,3.777823786658329
Tead1,2.106599197922116,1.1247399867770065
Serinc4,-2.051083515155898,1.0944127338416376
Zswim3,-1.6475474167315216,1.9865132962308039
MGC116121,-1.8200700446266147,1.044440611000014
Gatad2b,1.4970142266565698,1.2810925330216245
Dnal4,-1.4853947545488924,1.0781839300603386
Rgs14,-1.437181444251256,1.1980305627822716
MGC116202,-1.4089519662140841,1.6764722281842972
Stx7,1.3857245358549315,2.2279456084721474
Tectb,-4.094006152204342,1.3019390684487402
Loxl4,1.2842566460697094,1.7224875883401185
Rfpl4a,-2.2316906702620427,1.6520167732864095
Spata25,1.5109513842797895,1.5420416837501825
Nme3,-1.1408413194728504,1.1240450806365376
Cyp4f18,-1.2100306587690683,1.006010140870816
Epn1,1.5847478689875025,3.0174938040372794
Aurkc,2.9251771306560332,1.2576078651027822
Snrpd2,1.542305881826471,2.2207144470857076
Dhx35,-2.7802933975986677,1.437329646436477
Plgrkt,-1.8936156879676407,1.1817482288265642
Ano5,-2.1332664576001954,1.1198015180568288
Fgfr1,-1.313867049961815,1.3851291302437811
Xrcc5,-2.6064783895572194,4.820274032982771
Slc17a6,1.7759665353925458,2.2285529356369014
Acoxl,2.0968664558632515,4.080740677930946
Gtf3c1,1.4917957212624267,2.0473215877506648
Neto2,-1.1522924660080922,2.338505594269037
Mphosph10,1.6221827837102296,3.229695416427716
Chst15,-1.634893903084817,2.5912280035018807
Rpl7l1,1.2111336413962834,5.413695669929968
F2,-1.337739547578742,1.4784278984117443
Jtb,1.8705294781363309,1.0594791209922014
Clstn1,1.1193368515753912,1.0021552049057916
Cetn1,-2.421029811017521,1.2772523984680715
Zfp136,3.7396672641707616,1.4676258648438874
Tacc1,1.0481320956890308,1.033849295514256
Grm5,1.0396534111162872,3.5535770609841544
AABR07067506.1,1.1270213192462863,2.073647821864432
Il33,-1.0225603201138593,1.822866058899792
Ndufa10l1,1.0716773695582846,3.477946243508434
Tmem204,-1.1096061112161015,3.0874797237177063
AABR07004112.1,-1.0763243807326797,1.7602869511298878
Dscaml1,-1.3658263176269587,1.3244813586708013
Kdm1b,1.1365015265876741,1.1882071293477123
Dsg2,1.9436191957351967,7.504613862049915
Vwa5b1,-1.570180740749909,3.054584050990947
Ninj1,1.4973611539264078,1.1183900178911388
Actl7a,-1.1104816168756304,1.0095717335143406
Sfmbt1,1.4013887673958534,1.1764807082536348
Tpra1,1.789779880148254,2.994992632911215
AABR07028769.1,2.285409274961754,1.3326772709378467
Hsdl2,-1.6861251298853643,1.5939187222929243
Gas2,1.898978581727308,1.2121497422534482
Slc25a28,-1.7896259757462316,1.2247147670946528
Crispld2,-2.0261329228736176,1.6464083570296177
Slc14a1,-1.0608057585860906,2.0595516749587954
Fgfr4,-1.258838512489002,1.127787584545216
Il25,-2.5164988276118105,1.4826850682431114
Tmem135,1.0820900240903533,1.0493850560032805
Tppp3,-1.5408394118676476,1.227921692344005
Lipt2,1.329206719931115,1.3980459597031374
Stk36,-1.6515132352857724,1.0678163756820513
Slc25a33,1.5108775963293526,1.3898816705358008
Trip12,-1.7400368962966726,1.1613173611473226
Gramd4,1.2596016552705689,1.1571737909293442
Snx1,-1.317953088757596,1.520093560993004
Arhgap28,-3.6834182113582083,1.1757015066146104
Snx7,1.0794208931775735,3.2541067546251154
Hsd11b2,-1.1807595618555133,1.1311270020894635
Slc25a46,-1.5887833293747413,1.3059909096125513
Nfatc1,-2.0000463745090507,1.6282786375381948
Akr1e2,1.3755623034809017,1.2751219171424437
Med4,-1.7993081285530306,1.4293329027527486
Cspg4,-1.3608087165796774,1.4639121759812952
Ccdc107,1.2740265220719866,1.1612639534675202
Tacc3,-2.8698637291040057,2.061519992475569
Zfp322a,-1.4947910199677772,1.2572315291405585
Mertk,-1.4250414064322587,1.4118205399088144
Syt4,1.0450912499826996,1.0827944793712796
Wdr12,-1.5907512191966986,1.6284815654969458
Map3k4,-1.6821564976207521,1.6458655887174256
Map1b,1.5433415784257594,1.665259942128203
Trappc6a,2.1393494119546137,8.293508949191652
Kmt5c,-1.2958926450739239,2.318631440477841
Fam53a,1.978080774945916,1.4711297754474446
Mtr,1.3189606088949453,1.716353061955945
C2cd3,-1.3345206527477942,3.5077027447331393
Zc3h8,2.6007091408571066,1.1794102521144236
Phf23,1.0232910513643827,1.9140442393830683
Dolpp1,-1.4434678171645945,1.8237687559045301
Slc2a5,2.3551154000463512,1.4836431100753524
Arl6ip1,-1.5576758157306723,1.4451808117194485
Mccc2,1.2316781597760564,2.1492946280034393
Ca12,-1.4176901077476889,1.0882557746328714
Ripk1,-1.0383253901533442,2.8657054717250725
Snrnp27,2.0052739875114893,1.0601257371174084
LOC688778,-2.2248000216794077,1.302284680680595
Cd53,-1.2507511042354205,1.070499011742373
Atp2a3,2.345829173788752,2.860212262928206
Cdhr2,-1.216243814078369,1.2671416077138458
Tbx10,-1.1918650246836162,4.653198318208852
Mvb12a,-1.502135788624818,1.2357962747682125
Septin2,1.8012245432076273,1.1230286648563284
Afg3l2,-1.169017567690649,1.4745583395983155
Apbb1,1.4069705822260712,2.749991492955454
Bin3,-1.4050575318195935,1.060034251216054
Doc2g,-1.3523809981221064,1.8475900325254975
Lgals8,-1.5078277623998018,2.037477312007313
Farp2,-2.228272139322088,1.391232694511737
Cnksr3,2.0175934595753167,1.306475553617082
Sra1,-1.4006803645551686,1.6533391277773046
Ccny,1.0307593907977115,1.7415177494759548
Hmgxb3,1.7320574185772493,1.0491572836161234
Nkx6-3,-2.7706508596933017,1.5258737869025327
Lamtor5,-1.5303454428687784,1.6400733032139818
Tp53inp2,-1.013637034690279,2.019500584447627
Gtf2h2,2.682918221426645,1.0883950883886864
Dhrs4,-1.6276168291319766,1.4744334603556213
Camkk1,1.9115533681254155,1.1895666886201117
Park7,-1.174044656252653,7.858925067470575
Abce1,1.1276569776363514,1.08839061190057
Cdk2ap2,-2.6633525844436745,1.3881532213917798
Csf1r,1.2807622568417476,1.862521669958536
Ttbk1,1.5173000235085545,1.4068339214839358
Arfip2,1.0828573612447971,1.372718962978034
Rabep2,-1.4739047427177734,1.2466380712290879
Lipt1,-1.3772994787552149,2.6430403386486665
Mitd1,1.6553827419186922,11.32384644143155
Dlg4,1.3035052502850188,2.2892394980006876
Qsox2,-1.6947067882175912,2.3173735444526415
Neil1,-1.4843188418573878,1.6279082333727313
RGD1562987,2.0591185156580813,2.7596048067002936
Ppp1ca,1.0216349249847179,1.9484077249552725
Arl5b,1.6128960206615446,1.1968885495814314
Kcnh4,-2.3319791349873698,1.4564671200917036
Bcan,1.0355402567498133,1.1029205853012636
Dcaf11,-1.3168080768325134,2.8184650126274926
Nppc,-1.1119216743729916,2.1635214639433045
Hapln2,-2.3157678655844847,1.8563985467512276
Pik3r1,1.17424102125872,1.3412062109310683
Dtymk,-1.1334282770017767,2.5736093390144643
Dis3l2,-1.9185371503471405,2.572663747932398
Sema3g,-2.5961784580250065,1.2521547957308146
Gpatch4,-1.7080115882092513,1.020174418434627
Mob3a,1.4306195465427922,1.1679084017920351
Grk2,1.0848679623589899,2.327013522754606
Phf7,-1.1488810936685272,1.0138527476941428
Myh7b,-1.129863354261029,1.045355278328102
Mt4,-3.8053814498008336,1.3132890691283674
Ola1,1.0102333548465299,2.315544137928739
Ctrb1,-2.9845037559115055,1.0808748326983177
Lipa,1.4797481664902086,1.9679026908476962
Cct3,1.2039648930252222,1.7821156585143187
Thap11,-1.0654768561542047,4.524980313752065
Jakmip2,-1.1911698247769555,6.072172512181698
Stx1b,1.704976585447711,3.1707889294361857
Pvr,2.850438207685806,1.008135852455999
P2rx5,2.005542512559206,1.220334397764103
Olfml3,-1.9527722817026265,1.1296357796962913
Psme2,-1.697456926570151,1.5212754096260372
Kif27,-1.184871901674212,2.0610753233679815
Fsd2,-2.0968617961755545,2.633565283582085
Ablim3,-1.1708773881574999,1.2470790099627618
Med11,-2.14939306248886,2.9682473173898267
Ifi30,-1.8557590847822043,1.2443108007580261
Zfp61,1.3523476343542395,2.449898128544402
Gabarapl2,1.0837758132215431,2.0523945358701448
Msln,-3.129605088743877,1.6867868070288228
Rps5,-2.040114429175846,1.4707941115028316
Gnai3,1.2415252918537754,1.5638587616097028
Stat5a,2.4352762860042545,1.227959166321683
Zbtb2,1.8222787642569527,2.178540755103065
Akap12,1.5901724023019899,1.7541668312606988
Cuedc2,-1.0438276412375336,1.4662199767239559
Ccdc24,-1.4358463068281715,1.1999459548985245
Vegfa,1.3357597316265768,1.6701697182225024
Haghl,1.6695393352645347,1.7570378674286293
Colq,-1.2905096563862604,3.9472032058515687
Ppfibp2,-2.0027584775461165,1.4227085983962477
Clpb,1.185963954587049,1.9651545960088126
Il17b,-2.337902128681458,1.0616813583832618
RGD1597339,-1.8290457875394512,2.6352871157843447
Ctsf,1.5292065670959485,1.3501752006079004
Dph2,-1.882673668594735,1.0459230537964674
Ipo13,1.883204702012662,1.1069172740848643
Tbx6,-1.6322921160358064,2.03673093574684
Disc1,-2.044380647766232,2.4541256151466047
Ddx28,-1.859829112333218,1.0241427609109286
Ell,1.5478100357682616,1.54442170580269
Bbs1,1.5354519763108947,1.3438233664171457
Hsp90ab1,1.8085796317056078,1.3478490153803673
Nfkbie,-1.491132327191626,1.4703264801192688
Lamtor2,2.0185826885668905,1.500411866988956
Doc2a,1.6028322096159604,2.3565831381363638
Ube2f,-1.6083978521928393,2.6783281926858895
mrpl11,2.2178192841715707,2.2106978579235483
Cdc5l,-1.57017269141743,1.0999748918894392
Sdf4,1.7800460600678976,3.0698562024149845
Scand1,-1.8686440839584872,2.5412451004510173
AABR07054400.1,2.53681250235296,1.2141276361428135
Wdr90,1.9973143291804034,1.5896923471387931
Kctd13,-1.5068168145271028,1.1490179968942102
Taf7,-2.2102253150508053,2.18683616313536
Pcdhb22,1.6860874829397108,1.255496485449744
Mcrip2,-1.9084846887625169,1.4750216858996708
Celsr2,1.6517483811222247,2.4720710116556517
Lrrc51,1.1995773084704378,1.8195983977647983
Upf1,-1.2186516809839814,1.136026020889275
Mvp,1.1358906451186208,2.162889369650043
Tinf2,-1.2314135466292484,1.1349767248144873
Runx2,-2.154137513345263,1.0079113811782565
RGD1311517,1.4270784506588536,7.071501826807787
Asrgl1,1.581305805220559,1.1778994232722029
Prr35,-1.6894868216771692,1.3677918196696892
Gmpr2,-1.1981947364222412,1.6942559554023724
Sugp2,1.4918515112639381,2.2362195670804206
Gon4l,1.931552293204671,3.225337797524355
Msto1,-1.7337046265338583,2.6069042715264232
Fbxl12,-2.1056541646262676,6.372677867354405
Slc26a6,1.3648316109825598,1.0976517859105486
Nsmce4a,-1.415513337380169,1.1364757165198849
Tacc2,-1.0208793525746007,4.101080061477556
Eif3k,1.9423350063514422,1.2236885739436398
Scamp3,1.6418146464280268,1.7313049044005135
Prrg2,1.641085934961638,1.3816023906782064
Fen1,1.9045908086797394,1.8282412718239016
Nosip,1.1769631764524642,1.0958295925359967
Bles03,1.1898325187195347,1.1192114588139346
Tbxa2r,-4.419399229161847,1.1939166217818447
Efna4,-1.2546352654751465,2.238406109913581
Ndufa13,-1.5856516013613278,1.2770158302277532
Nap1l4,1.462247600078449,1.0795031527755596
Spint2,-4.391924105233694,1.0056953629476968
Slc17a7,2.1122665029949257,1.4728142231505743
Atrip,-1.7855478399407692,1.0945757159845155
Pth2,-1.7976235528115831,1.7763680445349028
Vat1,1.6204089836965598,1.7674373761456212
Kcnn3,1.8838232394809487,1.0925628527758429
Pspc1,-1.238413609762415,1.3769294491991757
Kcnk7,-2.536100159992626,1.8190640679089551
Ptpn23,-1.9447927155085285,1.1890542535974256
Ano1,-3.0155614047289356,1.7078133922687346
mrpl9,-1.107587985720688,1.7610265770294165
Bax,1.1299486493676243,2.3151151828860095
Keap1,-1.480409041969431,3.834446109340202
Shkbp1,-2.18729198804597,2.6127375138735682
Hrob,4.137479048896577,1.6868261578917114
Tmem147,1.3858645424780374,1.305247270606778
Snx15,-1.022706259524841,3.7820869541771196
Rfx5,1.6731435434374684,1.0248739389372188
Olr336,2.6621669564458164,1.0169995057163896
Vps72,1.1755606562338217,1.9109805824960897
Gpr137,1.2979050175252846,1.018620713032688
Rcor2l1,2.411071170657844,1.6643015245710446
Rbm8a,-2.1944945503945044,1.385991802393145
Pias3,1.6147196196641687,1.1041833042695084
Ddrgk1,-1.267990950377601,2.2722342287739785
Chgb,1.5259901509199691,2.5039111724446568
Rbbp5,-1.221683524307122,1.3368894047009519
Dstyk,1.519888453694357,1.487974003034968
Mthfd2l,-2.5766463808195605,1.2342291801822038
Fads6,-1.1628226846622012,1.696815767338196
Rhob,-1.392453620384275,1.7665885360910751
Cd300lf,-1.8733618557394514,1.21069429088922
Siglec5,1.8441187509683559,1.0814923052485657
Chst5,-1.9952802946502006,1.3708559107562932
Tiam1,-2.5579702670313544,1.1857468249691816
Mettl26,-2.0036019732100274,1.3289558172510598
Pld6,-1.5802129233683029,2.4448098036028667
Alkbh3,1.989405319481882,14.828926856097636
Gli4,-1.969531438915866,1.1068892130444195
Bola3,-1.0331055363505481,1.4207578896163378
Tecpr2,1.180041469955816,1.1460407808741353
Rhoj,-1.1096291713338966,2.3096218341001786
Rab35,-1.2630564911969082,1.9857853302223034
RGD1560289,1.7527929873745645,1.7088947976974238
Rint1,-1.4823484250124055,1.037057817833039
Bmpr2,1.4545686493064938,2.9800118499849724
Fbxl16,-1.2642843731788729,1.3605344450312993
Mllt10,1.0327860156229522,1.8031965752578663
Aip,1.5536890759150752,1.5680239173075
Nsrp1,1.7013893367993187,1.1451709656581257
Micall2,-3.6176634807617205,1.1378020571310024
Nudt12,2.070786247376663,2.04077017774958
Cenpj,-1.968361451158161,1.2497143814038398
AABR07038926.1,-1.6691772087333205,4.254893904111224
RGD1562029,-1.1498293214895203,1.3156606005108524
Iba57,2.9637999991302504,1.8657081234360324
Tmem126b,2.0712160801580906,1.3412004314440646
Mast3,-1.4395172542467385,1.1820204355916075
Fzd10,1.1421496315969637,2.3463697601300275
Sp140,-1.61634701999289,1.1746136782176564
Ap4e1,-2.3060831945393696,1.0889068531938841
Dgka,-1.4106627740552544,1.1928377536022172
Slc35d1,-1.688121429364357,2.26372272729359
RGD1307621,-2.3204400042613136,1.623313078978168
Sec61a2,2.063924268815923,1.145801504104075
Als2,-1.0079459922077578,1.2806252964543787
Hfm1,-1.9252156749478908,1.8908423529141818
Anks6,-2.2293163016143374,2.024651382844017
Parp14,-1.5983408779805077,1.1707359284746783
Ddx3x,-1.3161971921919693,1.0632692237239383
Ephx4,1.7574080837967367,2.173779919548809
Pik3r5,-2.871108021823434,2.072004732478974
Atg9b,-1.707708853288264,2.020986111993434
Rnf41,1.1076573244645256,2.9255316310477077
Cs,1.2877919531692033,1.4473744728352258
Hspb1,-2.8211583404795313,1.7224061259323769
Crabp1,1.2804922784770008,5.450960617539405
Rab25,-3.2895665646881613,2.4281930418937345
Cmya5,-1.6128401448808483,1.2431424163575588
Man2b1,-1.3981413516263106,1.7194517055286926
Ccdc6,-1.6749484115919109,1.0658243025734833
Mtcp1,1.0605513517197735,1.6863880172034003
Phkb,1.0876211177596122,1.006039958131595
Zdbf2,1.1980118712146006,1.4612347007877244
Eef1b2,1.4819608440045133,1.5702121530298305
Zkscan2,2.490134226200691,1.2766599156585199
Ngp,-1.1917559228330075,2.254672079110091
Ate1,-2.3063372588798354,1.022975279280787
Kif20a,-1.1361712292126938,2.359674941228207
Poc1b,-1.0240090711379413,1.0160899560239702
Traf3ip1,-1.8380103634346778,1.9193351294282244
Tnrc18,-1.335047407938552,4.111490161816397
Ndufb6,2.335315855620264,1.0617016495352933
Cyb5d2,1.5320807106035585,1.11541282395096
Tgfbrap1,1.2845229567056289,1.4581312158857052
Hs3st3a1,-3.555941364421959,1.2603215009218285
C12H7orf61,-2.5613977172653075,2.2874669800568834
RGD1309170,-3.490972977255266,1.163438646021345
Izumo1,-1.2188099210444892,2.579488032888692
AABR07072260.1,-1.055547154075016,1.0445678018636337
Tal1,-2.488360130881269,1.991948534548838
Stard5,-1.949968021161201,1.9480138602656683
Nanos1,-1.08707654783171,6.760180277225197
Spindoc,-1.1807222509303517,1.250370086318939
Tmc3,-2.5999477049822413,1.578549830368985
Gli1,1.2257678594280428,1.098539269522275
Zfat,-1.965271145990226,1.1385342014930917
Lmtk2,1.4220175836554751,1.7554268046623365
Bhlha15,-1.7935606650176483,1.3559174828350584
Mettl18,-3.5189473770033275,1.0094339220053201
Bpifb5,-1.6729799789668036,1.8107768105659905
RGD1311946,-1.9236316402939366,1.2477770956559864
Gfm2,1.486546804035763,1.2315736602472533
Pop7,2.8447349951266307,1.0746094782901776
Tert,-3.171557393286204,1.662704570966184
Ccdc155,-4.531354130405758,1.094098649369232
Dux4,-2.4647919841904877,1.9811732974963843
Dpy19l4,-3.9377269586648462,1.0498170795613053
Rrm2b,-1.2556873402368158,1.4567874947046522
Mars1,1.6290333861973627,1.4299024429351688
Tmem177,-2.1290443562235724,1.546530726009499
Oc90,-1.6239541485205695,1.2314357681643324
Armh3,4.365131112460512,1.0319565458304247
Tvp23a,1.2095684984115351,2.405472338429916
Vwa2,-2.0714759102148856,1.2084036208031912
Shisa3,-1.1085727612776173,1.2897869990917916
Abhd1,2.986700178659322,1.1541513998961936
Tdrd6,-2.98254408912476,1.7291690387433354
Ptma,-1.2654723864373407,8.312157497765456
AC128848.1,-1.9778349872005547,1.770487593280777
Cfp,-1.2370284561886817,1.040784836461889
LOC108348120,-1.8630087466895544,1.1891288427039508
Cavin2,-2.3427863225030916,1.0111340167532563
Zfp26,2.004098698975265,1.4822599295297954
Gramd2a,-1.520171572765666,1.0800845839859066
AABR07045485.1,1.839104734755556,1.429456839486073
Prmt1,-1.6608006029490723,1.7799426853286333
Letm2,-1.7474883864468862,1.348716530137619
AABR07036324.1,-1.2014763585187151,1.776760954598893
Lrrd1,-1.7194260774409016,1.0549060669219454
Hook1,-1.0619771055538252,1.5609560932877962
Tbccd1,-2.1342684363129187,1.0653012998083542
Gltpd2,-1.0220856379784664,1.3172726244105035
Ptpdc1,-1.481366855372618,1.7906555685328005
AABR07035456.1,-1.1128595454907122,2.2832098570848665
Ypel5,1.7589290800214668,1.0357497770046145
LOC362863,1.904240104168566,1.1181984766058437
AABR07054091.1,-1.658472682577765,1.9239771988246428
Urb2,-1.8914719929611796,1.0811599685867452
Bbs10,2.073701508161511,1.3933156010148768
Susd5,-1.7904056370336594,1.3575899039131505
LOC691921,-2.474469269328797,2.4639388116960275
Nxpe5l1,-1.2554852259392344,1.4633047754443431
Rora,-2.085073926439866,1.0247714238370083
Zfyve9,1.0399867638260787,2.1979241369959803
Birc6,1.852536042799123,1.5833891126350272
Sgsm2,-2.2131106969740424,1.235671802580557
Map6,1.3126258057524094,1.120499424062149
Tdrp,1.0993687207726355,18.980728712511016
Pramef8,1.923428596630769,1.0064694757611212
Pcdhga7,-1.7486083494920914,1.7320298829568435
Trim28,1.0594026933073568,2.2170003427631078
Ttc26,2.0771536161484985,1.233274019850771
Appbp2,1.462233364604912,1.7359133755344698
Gpr101,-2.0052022932348232,1.9736245201871412
Tmie,1.4060749884951322,2.2755105982491965
Cmss1,-2.325429147528755,1.5925759900863883
Rlf,1.5805484281034499,1.2402876513216303
Lrrc34,-1.1631649140613292,1.795494277473327
Tnnt1,-2.1133613858791556,2.0052481563321582
Asmtl,-1.1056037446213474,2.57156518413951
Sh3bgr,2.0895310975804042,1.2547272196630412
Tmem141,-2.329810591831783,3.946503134837662
Tyw3,1.0215183084275161,1.0024166747848957
Lrrc8e,-1.647721563084727,1.252847818953797
Plekhm1,-1.7623389870778388,1.3288536511307623
AABR07052523.1,-1.843866899827647,2.538846969693004
Pcnx2,-1.2572249785136136,1.2985053292586406
Pnpla1,2.15236251877641,1.5997267908020625
Agpat5,1.2654685593830637,1.6509647428410301
Map10,-1.1807886309985252,2.962448591902008
Fbxw5,1.56895488669186,1.287288738919746
C8g,1.1281027217188735,1.7536433317198739
Hirip3,1.7752729994347598,1.5378172239689702
Cyp2d5,-1.2945194347942728,1.9446155214778247
AABR07057586.1,-2.11162336934578,1.329294720274718
AY172581.4,-1.3595479851275596,2.1262212189406213
Gtf2f2,-1.2337903214096375,1.5563328727669399
Zfp180,1.2214521596360073,1.1088459384177212
Ror1,-3.2344496633649795,1.9201965190793222
Znf768,-1.18297371875591,3.0567313407462446
Cbs,1.2901697734662958,3.3964854368828545
Srsf11,2.0063756611421613,1.62224576241027
AY172581.6,-2.579970846127052,1.141403727891465
Lrrc4c,-1.2656793261727886,1.078909900123984
Letmd1,-1.062038880282272,1.4425333850208581
AABR07021384.1,-1.4144816674923033,2.142124996817308
Hba-a1,2.619418986937442,2.7950040716076745
Dusp14,-1.452907977339373,2.3103062638151526
Kpna5,1.4718105119345244,1.4872229209800183
Ormdl2,-1.495087013764704,1.2648568459006615
LOC499544,-1.5621135087446327,2.4558765169748344
Hacd3,-1.4652987927639656,1.2262322766058098
AABR07051892.1,-1.2464627415720366,1.230082021721785
Klk10,-1.0859556484455049,1.267713111253726
AABR07071195.1,-1.6689787926000026,1.8629271024541443
Golgb1,-1.0623132093841856,1.0237975131098187
AABR07040095.1,1.1369037716114487,12.853190335303857
Pcdhga9,1.5597657385087151,3.3060171430823084
Rs1,-2.5912325266871394,1.3956038158795923
Rimbp3,-1.1261587198805694,1.2365313834249554
AC126572.2,-1.447167368439093,1.2372391552468707
Cfh,-1.3725654475002578,2.6128503012800195
H2ac20,-2.3308967412180985,1.4311062702868866
Hs6st2,-1.3835162453569807,1.3913124368397076
Rela,1.4039731043938612,1.2879591214000707
AABR07037412.1,-3.4364858484358147,1.2695695698348664
Zfp292,-1.2256219015259435,1.0054133493407953
Mt-nd2,-2.2828095291674084,1.228245059086707
Ergic3,-1.254365169344,1.659543979681089
Mov10l1,-1.5990399843184335,2.753543087511326
Carm1,-1.0465994226327058,1.4033929979411555
Wdr46,-1.6947087224854356,1.3201950220917673
Vmn1r83,-1.642639952581584,1.0131558976553803
AABR07017253.1,-1.212897243692069,1.1974305688415356
Haao,-2.400319836995677,1.125877803360394
AABR07064224.1,-1.066340999553353,1.531523876003303
Ceacam16,-2.2625429420952416,2.3890095217323744
Cdca8,-1.66361465112352,1.9096361395961081
Nova1,1.8555871671441537,1.0551135123050428
Manbal,1.064452180862312,3.023626563082315
Syndig1,1.8739310089804588,2.3569582011411545
Sort1,1.3997734761796983,1.301307211031936
Mt-atp6,1.7459666986458784,1.721292107293605
Smim15,1.557329997694444,2.3674233134906806
Scmh1,-1.1900510459065488,1.233684964060631
Creb3l3,-1.7371509893216768,1.041275101547802
Eda,-1.9475638552197692,1.3184630833776751
Cdyl,1.5093868187085266,3.0638503104584665
Swt1,-2.0486328892498844,1.9165087105213328
AC093965.1,-1.082514797444279,1.7021640033344831
Ttyh1,1.5017123953473952,1.0378698249062317
Zbtb34,1.1115557607542017,3.579225362083682
Srp54a,1.378186374794087,1.4817894477386917
LOC100362027,-1.8545704304777588,1.7528106055130124
LOC690483,-1.9553598238202106,2.1637491771734703
Olr1106,2.9379439266529617,1.5590356547613409
LOC499584,2.195073244927001,1.2984793222241067
AABR07062694.1,-1.5426135990916057,3.320970687777303
Cep295nl,2.4058391769892173,1.832769699738199
Cpeb4,1.427515357860383,1.02383356301582
Rpl36,-1.7222171315467156,1.0939238314508117
Spen,1.6535771476447285,2.024426250467839
Siglec15,-1.7534034243356678,3.244584169514232
Osbpl9,-1.5225538525076034,2.0366418956300594
Wdr83os,-1.227111561453257,1.0437373848992355
AABR07027015.1,1.6344651524380205,2.5009008102266717
P4ha2,-1.512917637047989,1.1983756543864057
LOC102556967,-1.967964302838616,1.1156156802914048
Dnm1,1.4131609783208328,1.5741817339879483
AABR07062466.1,-1.878892096635824,3.3992443609016165
LOC498705,1.7315967740058975,1.4261912938202135
Vstm2l,1.1909742485817496,1.2182408165099676
AC127887.1,2.24588614470978,1.1670701769327732
LOC681282,-3.5826974705761443,1.0879138426353134
Cr2,-1.5629146982105975,1.7850759406820047
Pias1,1.661049599898291,1.2385961150980493
AABR07021736.1,-1.405299521572328,1.319731118848706
Mir3555,2.015872320508772,1.5996709609886286
Mir3570,-1.2067029387827342,1.7511743652281593
Mir3578,-1.0403916741751813,3.4189493698686877
5S_rRNA,-1.8636650917365312,2.50381523333023
AABR07026777.1,-1.174473356528189,1.5717050750552881
Tbc1d12,-2.706419599215292,1.0756509875155345
Fn3k,1.965990735202294,1.6876114932108721
Fn3krp,-1.5451255974733178,2.3040537250703332
Btbd16,-1.6571007906451316,1.5543126193786534
Arhgdia,1.169502693752146,1.6121532409637584
P4hb,1.3679243103175545,2.2061733952218607
Tmc5,3.1503168375408004,1.6712539298950553
Faap20,-1.259116259192261,1.3678724794658308
Odf3b,-1.3487710638096675,1.3640561325703942
Nipal3,1.851251780980542,1.4898736374781458
Spink8,-4.4630128824168525,1.1014938959873093
Kif14,-2.6654610329100588,1.271541321903008
Cops9,1.8250294424640576,1.0671429168735098
Pus1,-1.431351775545519,2.0976061462838285
Ulk1,1.7219677714697093,1.2606724056336793
Chek2,-3.763758031239994,2.081560174734738
Cd68,-2.3484210656719795,1.2397949191872584
Ostm1,1.5467570125533245,1.9390727064964954
Ak9,-1.2589367335269377,1.6145913631068902
Rita1,-1.0972209432180224,2.4056948954868993
Acad10,-1.263163625258757,1.1044950373472415
Zfp804a,-1.0780270395207185,1.3989911395085708
Rpe,-1.0614268308818293,1.6065958670672973
RGD1560394,-2.886539499730767,1.1399595405013936
AABR07018323.1,2.454010928627685,1.719110119754403
LOC685203,-2.017102366814372,4.422646796411136
AABR07037410.1,-1.9743670388430183,1.426601386211663
Lypd6,1.4502876238068911,1.0652067395516316
Spice1,-1.7272183701283408,1.5366925449764988
Prrt4,-1.4185754544859404,2.1615408562693426
Olr1075,-3.004546937891256,1.477775463152665
Pcdhb19,-1.9968018280300517,1.5190886532430643
Col8a1,-2.8186234523185645,1.8345920664740054
AABR07034657.1,-2.9262578034252873,2.2115707773573634
Ces1a,-2.777666455712033,1.8627767490363756
Rab7b,2.31854493537174,9.657821428372301
Exoc3,1.0220627093234995,1.211886524265971
Ttf1,-1.1150185837054956,1.0379671074697987
Dnmt1,1.2180177431467125,1.5607894284344703
Triqk,1.5230027192954554,1.1945617857005806
Slc25a5,-1.5950964456073402,1.3263509796287827
AABR07028999.1,-3.463640074667843,1.2874399787319952
Slf1,-1.0865045540481972,2.6966455475006974
Ttc37,-1.3541276105160671,1.4070776683937862
